"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","correct","stimulus","correct_response","possible_responses","stim_duration","feedback_duration","exp_stage","condition","trial_num","mode","responses","payment_id","credit_var"
"<div class = centerbox><p class = center-block-text>Welcome to the experiment. This task will take around 10 minutes. Press <strong>enter</strong> to begin.</p></div>","1381","13","1381","0","instruction","poldrack-text","0","1386","0.0-0.0-0.0","go-nogo","true","0","","","","","","","","","","","","","",""
"","1362","","","","instruction","poldrack-instructions","1","2749","0.0-0.0-1.0","go-nogo","true","0","[{""page_index"":0,""viewing_time"":1360}]","","","","","","","","","","","","",""
"","-1","-1","1117","250","practice","poldrack-categorize","2","5907","0.0-1.0-0.0","go-nogo","true","0","","true","<div class = centerbox><div id = stim1></div></div>","-1","32","750","1000","practice","nogo","0","random","","",""
"","-1","-1","1390","250","practice","poldrack-categorize","3","8556","0.0-1.0-1.0","go-nogo","true","0","","true","<div class = centerbox><div id = stim1></div></div>","-1","32","750","1000","practice","nogo","1","random","","",""
"","535","32","1332","250","practice","poldrack-categorize","4","11148","0.0-1.0-2.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","1000","practice","go","2","random","","",""
"","469","32","1166","250","practice","poldrack-categorize","5","13575","0.0-1.0-3.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","1000","practice","go","3","random","","",""
"","480","32","1396","250","practice","poldrack-categorize","6","16315","0.0-1.0-4.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","1000","practice","go","4","random","","",""
"","-1","-1","1024","250","practice","poldrack-categorize","7","18612","0.0-1.0-5.0","go-nogo","true","0","","true","<div class = centerbox><div id = stim1></div></div>","-1","32","750","1000","practice","nogo","5","random","","",""
"","447","32","1272","250","practice","poldrack-categorize","8","21151","0.0-1.0-6.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","1000","practice","go","6","random","","",""
"","604","32","1486","250","practice","poldrack-categorize","9","23906","0.0-1.0-7.0","go-nogo","true","0","","false","<div class = centerbox><div id = stim1></div></div>","-1","32","750","1000","practice","nogo","7","random","","",""
"","-1","-1","1303","250","practice","poldrack-categorize","10","26540","0.0-1.0-8.0","go-nogo","true","0","","true","<div class = centerbox><div id = stim1></div></div>","-1","32","750","1000","practice","nogo","8","random","","",""
"","741","32","1451","250","practice","poldrack-categorize","11","29246","0.0-1.0-9.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","1000","practice","go","9","random","","",""
"","","","","","reset_trial","call-function","12","29497","0.0-3.0","go-nogo","true","0","","","","","","","","","","","","","",""
"<div class = centerbox><p class = block-text>Practice is over, we will now begin the experiment. You will no longer get feedback about your responses.</p><p class = block-text>Remember, if you see the <font color=""blue"">blue</font> square you should <strong> respond by pressing the spacebar as quickly as possible</strong>. If you see the <font color=""orange"">orange</font> square you should <strong> not respond</strong>. Press <strong>enter</strong> to begin.</p></div>","1267","13","1267","1000","test_intro","poldrack-text","13","30766","0.0-4.0","go-nogo","true","0","","","","","","","","","","","","","",""
"","-1","-1","1222","0","test_block","poldrack-single-stim","14","32992","0.0-5.0-0.0","go-nogo","true","0","","false","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","0","random","","",""
"","489","32","1195","0","test_block","poldrack-single-stim","15","34392","0.0-5.0-1.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","1","random","","",""
"","646","32","1006","0","test_block","poldrack-single-stim","16","35638","0.0-5.0-2.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","2","random","","",""
"","-1","-1","1064","0","test_block","poldrack-single-stim","17","36773","0.0-5.0-3.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim1></div></div>","-1","32","750","","test","nogo","3","random","","",""
"","-1","-1","1088","0","test_block","poldrack-single-stim","18","37940","0.0-5.0-4.0","go-nogo","true","0","","false","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","4","random","","",""
"","-1","-1","1175","0","test_block","poldrack-single-stim","19","39231","0.0-5.0-5.0","go-nogo","true","0","","false","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","5","random","","",""
"","-1","-1","1304","0","test_block","poldrack-single-stim","20","40620","0.0-5.0-6.0","go-nogo","true","0","","false","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","6","random","","",""
"","-1","-1","1470","0","test_block","poldrack-single-stim","21","42165","0.0-5.0-7.0","go-nogo","true","0","","false","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","7","random","","",""
"","-1","-1","1109","0","test_block","poldrack-single-stim","22","43352","0.0-5.0-8.0","go-nogo","true","0","","false","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","8","random","","",""
"","-1","-1","1124","0","test_block","poldrack-single-stim","23","44564","0.0-5.0-9.0","go-nogo","true","0","","false","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","9","random","","",""
"","-1","-1","1351","0","test_block","poldrack-single-stim","24","46038","0.0-5.0-10.0","go-nogo","true","0","","false","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","10","random","","",""
"","-1","-1","1285","0","test_block","poldrack-single-stim","25","47393","0.0-5.0-11.0","go-nogo","true","0","","false","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","11","random","","",""
"","-1","-1","1415","0","test_block","poldrack-single-stim","26","48903","0.0-5.0-12.0","go-nogo","true","0","","false","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","12","random","","",""
"","-1","-1","1368","0","test_block","poldrack-single-stim","27","50337","0.0-5.0-13.0","go-nogo","true","0","","false","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","13","random","","",""
"","-1","-1","1027","0","test_block","poldrack-single-stim","28","51446","0.0-5.0-14.0","go-nogo","true","0","","false","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","14","random","","",""
"","-1","-1","1492","0","test_block","poldrack-single-stim","29","53075","0.0-5.0-15.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim1></div></div>","-1","32","750","","test","nogo","15","random","","",""
"","-1","-1","1374","0","test_block","poldrack-single-stim","30","54552","0.0-5.0-16.0","go-nogo","true","0","","false","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","16","random","","",""
