"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","correct","stimulus","correct_response","possible_responses","stim_duration","feedback_duration","exp_stage","condition","trial_num","mode","responses","payment_id","credit_var"
"<div class = centerbox><p class = center-block-text>Welcome to the experiment. This task will take around 10 minutes. Press <strong>enter</strong> to begin.</p></div>","1524","13","1524","0","instruction","poldrack-text","0","1525","0.0-0.0-0.0","go-nogo","true","1","","","","","","","","","","","","","",""
"","12951","","","","instruction","poldrack-instructions","1","14477","0.0-0.0-1.0","go-nogo","true","1","[{""page_index"":0,""viewing_time"":12951}]","","","","","","","","","","","","",""
"","-1","-1","1447","250","practice","poldrack-categorize","2","17931","0.0-1.0-0.0","go-nogo","true","0","","true","<div class = centerbox><div id = stim2></div></div>","-1","32","750","1000","practice","nogo","0","adv","","",""
"","-1","-1","1149","250","practice","poldrack-categorize","3","20335","0.0-1.0-1.0","go-nogo","true","0","","true","<div class = centerbox><div id = stim2></div></div>","-1","32","750","1000","practice","nogo","1","adv","","",""
"","-1","-1","1314","250","practice","poldrack-categorize","4","22939","0.0-1.0-2.0","go-nogo","true","1","","false","<div class = centerbox><div  id = stim1></div></div>","32","32","750","1000","practice","go","2","adv","","",""
"","487","32","1162","250","practice","poldrack-categorize","5","25356","0.0-1.0-3.0","go-nogo","true","1","","true","<div class = centerbox><div  id = stim1></div></div>","32","32","750","1000","practice","go","3","adv","","",""
"","-1","-1","1020","250","practice","poldrack-categorize","6","27631","0.0-1.0-4.0","go-nogo","true","0","","true","<div class = centerbox><div id = stim2></div></div>","-1","32","750","1000","practice","nogo","4","adv","","",""
"","-1","-1","1057","250","practice","poldrack-categorize","7","29944","0.0-1.0-5.0","go-nogo","true","0","","false","<div class = centerbox><div  id = stim1></div></div>","32","32","750","1000","practice","go","5","adv","","",""
"","-1","-1","1049","250","practice","poldrack-categorize","8","32246","0.0-1.0-6.0","go-nogo","true","1","","false","<div class = centerbox><div  id = stim1></div></div>","32","32","750","1000","practice","go","6","adv","","",""
"","-1","-1","1342","250","practice","poldrack-categorize","9","34861","0.0-1.0-7.0","go-nogo","true","0","","true","<div class = centerbox><div id = stim2></div></div>","-1","32","750","1000","practice","nogo","7","adv","","",""
"","-1","-1","1340","250","practice","poldrack-categorize","10","37456","0.0-1.0-8.0","go-nogo","true","0","","true","<div class = centerbox><div id = stim2></div></div>","-1","32","750","1000","practice","nogo","8","adv","","",""
"","417","32","1215","250","practice","poldrack-categorize","11","39924","0.0-1.0-9.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim1></div></div>","32","32","750","1000","practice","go","9","adv","","",""
"","","","","","reset_trial","call-function","12","40175","0.0-3.0","go-nogo","true","0","","","","","","","","","","","","","",""
"<div class = centerbox><p class = block-text>Practice is over, we will now begin the experiment. You will no longer get feedback about your responses.</p><p class = block-text>Remember, if you see the <font color=""orange"">orange</font> square you should <strong> respond by pressing the spacebar as quickly as possible</strong>. If you see the <font color=""blue"">blue</font> square you should <strong> not respond</strong>. Press <strong>enter</strong> to begin.</p></div>","8320","13","8320","1000","test_intro","poldrack-text","13","48497","0.0-4.0","go-nogo","false","0","","","","","","","","","","","","","",""
"","401","32","1010","0","test_block","poldrack-single-stim","14","50511","0.0-5.0-0.0","go-nogo","false","0","","true","<div class = centerbox><div  id = stim1></div></div>","32","32","750","","test","go","0","adv","","",""
"","457","32","1487","0","test_block","poldrack-single-stim","15","52037","0.0-5.0-1.0","go-nogo","false","0","","true","<div class = centerbox><div  id = stim1></div></div>","32","32","750","","test","go","1","adv","","",""
"","448","32","1030","0","test_block","poldrack-single-stim","16","53076","0.0-5.0-2.0","go-nogo","false","0","","true","<div class = centerbox><div  id = stim1></div></div>","32","32","750","","test","go","2","adv","","",""
"","364","32","1461","0","test_block","poldrack-single-stim","17","54545","0.0-5.0-3.0","go-nogo","false","0","","true","<div class = centerbox><div  id = stim1></div></div>","32","32","750","","test","go","3","adv","","",""
"","401","32","1100","0","test_block","poldrack-single-stim","18","55653","0.0-5.0-4.0","go-nogo","false","0","","true","<div class = centerbox><div  id = stim1></div></div>","32","32","750","","test","go","4","adv","","",""
"","349","32","1225","0","test_block","poldrack-single-stim","19","56888","0.0-5.0-5.0","go-nogo","false","0","","true","<div class = centerbox><div  id = stim1></div></div>","32","32","750","","test","go","5","adv","","",""
"","344","32","1479","0","test_block","poldrack-single-stim","20","58381","0.0-5.0-6.0","go-nogo","false","0","","true","<div class = centerbox><div  id = stim1></div></div>","32","32","750","","test","go","6","adv","","",""
"","406","32","1357","0","test_block","poldrack-single-stim","21","59745","0.0-5.0-7.0","go-nogo","false","0","","true","<div class = centerbox><div  id = stim1></div></div>","32","32","750","","test","go","7","adv","","",""
