"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","correct","stimulus","correct_response","possible_responses","stim_duration","feedback_duration","exp_stage","condition","trial_num","mode","responses","payment_id","credit_var"
"<div class = centerbox><p class = center-block-text>Welcome to the experiment. This task will take around 10 minutes. Press <strong>enter</strong> to begin.</p></div>","7714","13","7714","0","instruction","poldrack-text","0","7716","0.0-0.0-0.0","go-nogo","true","0","","","","","","","","","","","","","",""
"","19532","","","","instruction","poldrack-instructions","1","27249","0.0-0.0-1.0","go-nogo","true","0","[{""page_index"":0,""viewing_time"":19531}]","","","","","","","","","","","","",""
"","-1","-1","1080","250","practice","poldrack-categorize","2","30344","0.0-1.0-0.0","go-nogo","true","0","","false","<div class = centerbox><div  id = stim2></div></div>","32","32","750","1000","practice","go","0","adv","","",""
"","-1","-1","1306","250","practice","poldrack-categorize","3","32915","0.0-1.0-1.0","go-nogo","true","0","","true","<div class = centerbox><div id = stim1></div></div>","-1","32","750","1000","practice","nogo","1","adv","","",""
"","-1","-1","1020","250","practice","poldrack-categorize","4","35192","0.0-1.0-2.0","go-nogo","true","0","","true","<div class = centerbox><div id = stim1></div></div>","-1","32","750","1000","practice","nogo","2","adv","","",""
"","-1","-1","1137","250","practice","poldrack-categorize","5","37595","0.0-1.0-3.0","go-nogo","true","0","","true","<div class = centerbox><div id = stim1></div></div>","-1","32","750","1000","practice","nogo","3","adv","","",""
"","353","32","1363","250","practice","poldrack-categorize","6","40219","0.0-1.0-4.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","1000","practice","go","4","adv","","",""
"","-1","-1","1414","250","practice","poldrack-categorize","7","42897","0.0-1.0-5.0","go-nogo","true","0","","true","<div class = centerbox><div id = stim1></div></div>","-1","32","750","1000","practice","nogo","5","adv","","",""
"","409","32","1166","250","practice","poldrack-categorize","8","45327","0.0-1.0-6.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","1000","practice","go","6","adv","","",""
"","400","32","1390","250","practice","poldrack-categorize","9","47985","0.0-1.0-7.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","1000","practice","go","7","adv","","",""
"","379","32","1040","250","practice","poldrack-categorize","10","50285","0.0-1.0-8.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","1000","practice","go","8","adv","","",""
"","-1","-1","1335","250","practice","poldrack-categorize","11","52884","0.0-1.0-9.0","go-nogo","true","0","","true","<div class = centerbox><div id = stim1></div></div>","-1","32","750","1000","practice","nogo","9","adv","","",""
"","","","","","reset_trial","call-function","12","53141","0.0-3.0","go-nogo","true","0","","","","","","","","","","","","","",""
"<div class = centerbox><p class = block-text>Practice is over, we will now begin the experiment. You will no longer get feedback about your responses.</p><p class = block-text>Remember, if you see the <font color=""blue"">blue</font> square you should <strong> respond by pressing the spacebar as quickly as possible</strong>. If you see the <font color=""orange"">orange</font> square you should <strong> not respond</strong>. Press <strong>enter</strong> to begin.</p></div>","10482","13","10482","1000","test_intro","poldrack-text","13","63624","0.0-4.0","go-nogo","true","0","","","","","","","","","","","","","",""
"","395","32","1146","0","test_block","poldrack-single-stim","14","65777","0.0-5.0-0.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","0","adv","","",""
"","518","32","1394","0","test_block","poldrack-single-stim","15","67223","0.0-5.0-1.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","1","adv","","",""
"","383","32","1231","0","test_block","poldrack-single-stim","16","68488","0.0-5.0-2.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","2","adv","","",""
"","384","32","1079","0","test_block","poldrack-single-stim","17","69603","0.0-5.0-3.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","3","adv","","",""
"","380","32","1159","0","test_block","poldrack-single-stim","18","70799","0.0-5.0-4.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","4","adv","","",""
"","364","32","1134","0","test_block","poldrack-single-stim","19","71973","0.0-5.0-5.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","5","adv","","",""
"","355","32","1125","0","test_block","poldrack-single-stim","20","73134","0.0-5.0-6.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","6","adv","","",""
"","377","32","1025","0","test_block","poldrack-single-stim","21","74195","0.0-5.0-7.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","7","adv","","",""
"","369","32","1491","0","test_block","poldrack-single-stim","22","75715","0.0-5.0-8.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","8","adv","","",""
"","401","32","1412","0","test_block","poldrack-single-stim","23","77155","0.0-5.0-9.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","9","adv","","",""
"","382","32","1377","0","test_block","poldrack-single-stim","24","78566","0.0-5.0-10.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","10","adv","","",""
"","417","32","1076","0","test_block","poldrack-single-stim","25","79676","0.0-5.0-11.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","11","adv","","",""
"","516","32","1479","0","test_block","poldrack-single-stim","26","81189","0.0-5.0-12.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","12","adv","","",""
"","441","32","1235","0","test_block","poldrack-single-stim","27","82461","0.0-5.0-13.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","13","adv","","",""
"","429","32","1272","0","test_block","poldrack-single-stim","28","83766","0.0-5.0-14.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","14","adv","","",""
"","402","32","1345","0","test_block","poldrack-single-stim","29","85143","0.0-5.0-15.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","15","adv","","",""
"","384","32","1009","0","test_block","poldrack-single-stim","30","86181","0.0-5.0-16.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","16","adv","","",""
"","453","32","1325","0","test_block","poldrack-single-stim","31","87562","0.0-5.0-17.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","17","adv","","",""
"","356","32","1414","0","test_block","poldrack-single-stim","32","89004","0.0-5.0-18.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","18","adv","","",""
"","348","32","1178","0","test_block","poldrack-single-stim","33","90250","0.0-5.0-19.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","19","adv","","",""
"","396","32","1258","0","test_block","poldrack-single-stim","34","91568","0.0-5.0-20.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","20","adv","","",""
"","387","32","1138","0","test_block","poldrack-single-stim","35","92776","0.0-5.0-21.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","21","adv","","",""
"","370","32","1083","0","test_block","poldrack-single-stim","36","93925","0.0-5.0-22.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","22","adv","","",""
"","396","32","1422","0","test_block","poldrack-single-stim","37","95381","0.0-5.0-23.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","23","adv","","",""
"","375","32","1348","0","test_block","poldrack-single-stim","38","96758","0.0-5.0-24.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","24","adv","","",""
"","389","32","1331","0","test_block","poldrack-single-stim","39","98121","0.0-5.0-25.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","25","adv","","",""
"","329","32","1332","0","test_block","poldrack-single-stim","40","99484","0.0-5.0-26.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","26","adv","","",""
"","366","32","1205","0","test_block","poldrack-single-stim","41","100723","0.0-5.0-27.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","27","adv","","",""
"","343","32","1351","0","test_block","poldrack-single-stim","42","102105","0.0-5.0-28.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","28","adv","","",""
"","347","32","1128","0","test_block","poldrack-single-stim","43","103264","0.0-5.0-29.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","29","adv","","",""
"","431","32","1403","0","test_block","poldrack-single-stim","44","104693","0.0-5.0-30.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","30","adv","","",""
"","329","32","1329","0","test_block","poldrack-single-stim","45","106050","0.0-5.0-31.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","31","adv","","",""
"","364","32","1442","0","test_block","poldrack-single-stim","46","107520","0.0-5.0-32.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","32","adv","","",""
"","413","32","1468","0","test_block","poldrack-single-stim","47","109018","0.0-5.0-33.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","33","adv","","",""
"","338","32","1487","0","test_block","poldrack-single-stim","48","110533","0.0-5.0-34.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","34","adv","","",""
"","392","32","1436","0","test_block","poldrack-single-stim","49","111998","0.0-5.0-35.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","35","adv","","",""
"","479","32","1302","0","test_block","poldrack-single-stim","50","113327","0.0-5.0-36.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","36","adv","","",""
"","471","32","1370","0","test_block","poldrack-single-stim","51","114723","0.0-5.0-37.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","37","adv","","",""
"","370","32","1397","0","test_block","poldrack-single-stim","52","116151","0.0-5.0-38.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","38","adv","","",""
"","343","32","1282","0","test_block","poldrack-single-stim","53","117463","0.0-5.0-39.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","39","adv","","",""
"","407","32","1149","0","test_block","poldrack-single-stim","54","118636","0.0-5.0-40.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","40","adv","","",""
"","459","32","1356","0","test_block","poldrack-single-stim","55","120018","0.0-5.0-41.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","41","adv","","",""
"","387","32","1493","0","test_block","poldrack-single-stim","56","121538","0.0-5.0-42.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","42","adv","","",""
"","312","32","1054","0","test_block","poldrack-single-stim","57","122624","0.0-5.0-43.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","43","adv","","",""
"","418","32","1186","0","test_block","poldrack-single-stim","58","123838","0.0-5.0-44.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","44","adv","","",""
"","415","32","1229","0","test_block","poldrack-single-stim","59","125097","0.0-5.0-45.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","45","adv","","",""
"","356","32","1460","0","test_block","poldrack-single-stim","60","126583","0.0-5.0-46.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","46","adv","","",""
"","350","32","1157","0","test_block","poldrack-single-stim","61","127770","0.0-5.0-47.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","47","adv","","",""
"","396","32","1492","0","test_block","poldrack-single-stim","62","129291","0.0-5.0-48.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","48","adv","","",""
"","383","32","1016","0","test_block","poldrack-single-stim","63","130338","0.0-5.0-49.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","49","adv","","",""
"","462","32","1277","0","test_block","poldrack-single-stim","64","131645","0.0-5.0-50.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","50","adv","","",""
"","401","32","1371","0","test_block","poldrack-single-stim","65","133044","0.0-5.0-51.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","51","adv","","",""
"","384","32","1143","0","test_block","poldrack-single-stim","66","134216","0.0-5.0-52.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","52","adv","","",""
