"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","correct","stimulus","correct_response","possible_responses","stim_duration","feedback_duration","exp_stage","condition","trial_num","mode","responses","payment_id","credit_var"
"<div class = centerbox><p class = center-block-text>Welcome to the experiment. This task will take around 10 minutes. Press <strong>enter</strong> to begin.</p></div>","4216","13","4216","0","instruction","poldrack-text","0","4216","0.0-0.0-0.0","go-nogo","true","1","","","","","","","","","","","","","",""
"","10047","","","","instruction","poldrack-instructions","1","14263","0.0-0.0-1.0","go-nogo","true","0","[{""page_index"":0,""viewing_time"":10046}]","","","","","","","","","","","","",""
"","-1","-1","1017","250","practice","poldrack-categorize","2","17290","0.0-1.0-0.0","go-nogo","true","0","","true","<div class = centerbox><div id = stim1></div></div>","-1","32","750","1000","practice","nogo","0","random","","",""
"","764","32","1102","250","practice","poldrack-categorize","3","19647","0.0-1.0-1.0","go-nogo","true","0","","false","<div class = centerbox><div id = stim1></div></div>","-1","32","750","1000","practice","nogo","1","random","","",""
"","1149","32","1343","250","practice","poldrack-categorize","4","22243","0.0-1.0-2.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","1000","practice","go","2","random","","",""
"","1192","32","1202","250","practice","poldrack-categorize","5","24699","0.0-1.0-3.0","go-nogo","true","0","","false","<div class = centerbox><div id = stim1></div></div>","-1","32","750","1000","practice","nogo","3","random","","",""
"","728","32","1339","250","practice","poldrack-categorize","6","27292","0.0-1.0-4.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","1000","practice","go","4","random","","",""
"","-1","-1","1326","250","practice","poldrack-categorize","7","29872","0.0-1.0-5.0","go-nogo","true","0","","true","<div class = centerbox><div id = stim1></div></div>","-1","32","750","1000","practice","nogo","5","random","","",""
"","764","32","1353","250","practice","poldrack-categorize","8","32478","0.0-1.0-6.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","1000","practice","go","6","random","","",""
"","-1","-1","1058","250","practice","poldrack-categorize","9","34790","0.0-1.0-7.0","go-nogo","true","0","","false","<div class = centerbox><div  id = stim2></div></div>","32","32","750","1000","practice","go","7","random","","",""
"","524","32","1206","250","practice","poldrack-categorize","10","37251","0.0-1.0-8.0","go-nogo","true","0","","false","<div class = centerbox><div id = stim1></div></div>","-1","32","750","1000","practice","nogo","8","random","","",""
"","560","32","1269","250","practice","poldrack-categorize","11","39776","0.0-1.0-9.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","1000","practice","go","9","random","","",""
"","","","","","reset_trial","call-function","12","40028","0.0-3.0","go-nogo","true","0","","","","","","","","","","","","","",""
"<div class = centerbox><p class = block-text>Practice is over, we will now begin the experiment. You will no longer get feedback about your responses.</p><p class = block-text>Remember, if you see the <font color=""blue"">blue</font> square you should <strong> respond by pressing the spacebar as quickly as possible</strong>. If you see the <font color=""orange"">orange</font> square you should <strong> not respond</strong>. Press <strong>enter</strong> to begin.</p></div>","3720","13","3720","1000","test_intro","poldrack-text","13","43751","0.0-4.0","go-nogo","true","0","","","","","","","","","","","","","",""
"","551","32","1310","0","test_block","poldrack-single-stim","14","46065","0.0-5.0-0.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","0","random","","",""
"","400","32","1400","0","test_block","poldrack-single-stim","15","47601","0.0-5.0-1.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","1","random","","",""
"","361","32","1286","0","test_block","poldrack-single-stim","16","48973","0.0-5.0-2.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","2","random","","",""
"","301","32","1431","0","test_block","poldrack-single-stim","17","50481","0.0-5.0-3.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","3","random","","",""
"","335","32","1477","0","test_block","poldrack-single-stim","18","52023","0.0-5.0-4.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","4","random","","",""
"","374","32","1266","0","test_block","poldrack-single-stim","19","53371","0.0-5.0-5.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","5","random","","",""
"","309","32","1093","0","test_block","poldrack-single-stim","20","54535","0.0-5.0-6.0","go-nogo","true","0","","true","<div class = centerbox><div  id = stim2></div></div>","32","32","750","","test","go","6","random","","",""
